Iteration	access_egress_pt	bike	car	freight	pt	pt_with_access_egress_pt	ride	ride_school_bus	ride_taxi	walk
159	0.0	0.024053638776365415	0.5938259533454393	0.006481352144154211	0.008367090375750803	0.003687665875122224	0.25936583321692974	0.012152535270289146	0.013060483307724543	0.07900544768822461
160	0.0	0.024053638776365415	0.5939516692275457	0.006481352144154211	0.008199469199608884	0.003645760581086744	0.25921218047213296	0.012152535270289146	0.01352144154211482	0.07878195278670205
161	0.0	0.023802207012152535	0.5948596172649812	0.006481352144154211	0.008227406062299204	0.0031149601899706663	0.2580248638077944	0.012152535270289146	0.01378684173767286	0.07955021651068585
162	0.0	0.023466964659868698	0.5962424919681519	0.006481352144154211	0.008241374493644364	0.0031149601899706663	0.25859756949294593	0.012152535270289146	0.013214136052521301	0.0784886157284537
163	0.0	0.024947618382455652	0.5946361223634585	0.006481352144154211	0.008045816454812124	0.003254644503422266	0.25753596871071377	0.012152535270289146	0.013772873306327699	0.07917306886436654
164	0.0	0.024472691716720212	0.5945662802067327	0.006481352144154211	0.008408995669786283	0.0037435396005028637	0.2569772314569074	0.012152535270289146	0.014485263304930857	0.07871211062997625
165	0.0	0.024081575639055733	0.5955580388322391	0.006481352144154211	0.008101690180192765	0.0035340131303254643	0.25720072635842994	0.012152535270289146	0.014331610560134097	0.0785584578851795
166	0.0	0.024151417795781532	0.5949573962843973	0.006481352144154211	0.008464869395166923	0.003645760581086744	0.2574940634166783	0.012152535270289146	0.01359128369884062	0.07906132141360525
167	0.0	0.024151417795781532	0.5948875541276715	0.006481352144154211	0.008367090375750803	0.0033105182288029056	0.25932392792289427	0.012152535270289146	0.013772873306327699	0.07755273082832798
168	0.0	0.023969828188294455	0.5942589747171393	0.006481352144154211	0.008199469199608884	0.003561949993015784	0.2586813800810169	0.012152535270289146	0.0137030311496019	0.07899147925687945
169	0.0	0.024333007403268613	0.5945802486380779	0.006481352144154211	0.008339153513060483	0.0033943288168738653	0.25849979047352983	0.012152535270289146	0.013423662522698701	0.07879592121804721
170	0.0	0.02486380779438469	0.5967034502025422	0.006481352144154211	0.0076267635144573265	0.0033384550914932255	0.25771755831820087	0.012152535270289146	0.013018578013689063	0.07809749965078921
171	0.0	0.025562229361642687	0.5931275317781813	0.006481352144154211	0.008311216650370164	0.003561949993015784	0.2597569492945942	0.012152535270289146	0.013046514876379383	0.0779997206313731
172	0.0	0.02496158681380081	0.5943707221679005	0.006481352144154211	0.008353121944405644	0.003352423522838385	0.258513758904875	0.012152535270289146	0.01343763095404386	0.07837686827769241
173	0.0	0.02491968151976533	0.5947897751082554	0.006481352144154211	0.007878195278670206	0.0033663919541835454	0.2591982120407878	0.012152535270289146	0.013535409973459981	0.07767844671043442
174	0.0	0.02437491269730409	0.5944545327559715	0.006481352144154211	0.008017879592121805	0.0033105182288029056	0.25901662243330076	0.012152535270289146	0.014261768403408297	0.0779298784746473
175	0.0	0.024137449364436375	0.5938957955021651	0.006481352144154211	0.007850258415979885	0.003352423522838385	0.26041346556781675	0.012152535270289146	0.013158262327140662	0.0785584578851795
176	0.0	0.024430786422684734	0.5960469339293197	0.006481352144154211	0.007445173906970247	0.003352423522838385	0.25954742282441684	0.012152535270289146	0.01336778879731806	0.07717558318200866
177	0.0	0.024053638776365415	0.5945383433440424	0.006481352144154211	0.007612795083112167	0.003408297248219025	0.2600363179214974	0.012152535270289146	0.01352144154211482	0.07819527867020534
178	0.0	0.024710155049587932	0.5946500907948038	0.006481352144154211	0.007864226847325045	0.003687665875122224	0.2596871071378684	0.012152535270289146	0.01354937840480514	0.07721748847604414
179	0.0	0.024235228383852492	0.5959351864785585	0.006481352144154211	0.007668668808492807	0.0034921078362899847	0.2592261489034781	0.012152535270289146	0.013451599385389021	0.07735717278949573
180	0.0	0.023760301718117056	0.5973459980444196	0.006481352144154211	0.007431205475625088	0.0030870233272803464	0.25841597988545884	0.012152535270289146	0.01385668389439866	0.07746892024025702
181	0.0	0.02317362760162034	0.5952088280486102	0.006481352144154211	0.0076267635144573265	0.003631792149741584	0.2606509289006845	0.012152535270289146	0.01382874703170834	0.07724542533873446
182	0.0	0.02490571308842017	0.5951808911859198	0.006481352144154211	0.007389300181589608	0.0032127392093867857	0.2592540857661685	0.012152535270289146	0.01360525213018578	0.07781813102388602
183	0.0	0.024025701913675094	0.5947478698142199	0.006481352144154211	0.007319458024863808	0.003408297248219025	0.2601480653722587	0.012152535270289146	0.013814778600363179	0.07790194161195697
184	0.0	0.024263165246542814	0.5967872607906132	0.006481352144154211	0.007515016063696047	0.003254644503422266	0.25890487498253945	0.012152535270289146	0.013493504679424501	0.07714764631931834
185	0.0	0.024319038971923453	0.5968151976533035	0.006481352144154211	0.00697024724123481	0.003198770778041626	0.2590724961586814	0.012152535270289146	0.01350747311076966	0.07748288867160218
186	0.0	0.024263165246542814	0.5962564603994971	0.006481352144154211	0.0071658052800670485	0.002961307445173907	0.2604972761558877	0.012152535270289146	0.013311915071937422	0.07691018298645062
187	0.0	0.024388881128649252	0.597639335102668	0.006481352144154211	0.007696605671183126	0.003771476463193183	0.2580108953764492	0.012152535270289146	0.013074451739069702	0.07678446710434418
188	0.0	0.02444475485402989	0.5968990082413745	0.006481352144154211	0.007501047632350887	0.0030590864645900265	0.2589467802765749	0.012152535270289146	0.01361922056153094	0.07689621455510547
189	0.0	0.02524095544070401	0.597122503142897	0.006481352144154211	0.0074870792010057275	0.003142897052660986	0.25824835870931695	0.012152535270289146	0.012376030171811705	0.07774828886716022
190	0.0	0.02468221818689761	0.5975974298086325	0.006481352144154211	0.007319458024863808	0.0026260650928900684	0.25908646459002654	0.012152535270289146	0.01332588350328258	0.07672859337896354
191	0.0	0.02452856544210085	0.5968990082413745	0.006481352144154211	0.007263584299483168	0.0033663919541835454	0.2590305908646459	0.012152535270289146	0.013283978209247102	0.07699399357452158
192	0.0	0.024137449364436375	0.595977091772594	0.006481352144154211	0.00681659449643805	0.0030590864645900265	0.2603575918424361	0.012152535270289146	0.013144293895795502	0.07787400474926666
193	0.0	0.024151417795781532	0.5956837547143455	0.006481352144154211	0.006984215672579969	0.003142897052660986	0.2602458443916748	0.012152535270289146	0.013730968012292219	0.07742701494622153
194	0.0	0.024319038971923453	0.5955859756949294	0.006481352144154211	0.007263584299483168	0.003100991758625506	0.260525213018578	0.012152535270289146	0.01350747311076966	0.07706383573124738
195	0.0	0.024947618382455652	0.5940494482469618	0.006481352144154211	0.007221679005447688	0.003142897052660986	0.2600921916468781	0.012152535270289146	0.014108115658611538	0.07780416259254086
196	0.0	0.023411090934488055	0.5972342505936583	0.006481352144154211	0.0075848582204218465	0.0033244866601480653	0.2592261489034781	0.012152535270289146	0.013339851934627741	0.07724542533873446
197	0.0	0.024360944265958934	0.5958374074591424	0.006481352144154211	0.007515016063696047	0.0032127392093867857	0.2585416957675653	0.012152535270289146	0.014261768403408297	0.07763654141639893
198	0.0	0.023955859756949294	0.5967034502025422	0.006481352144154211	0.007081994691996089	0.003017181170554547	0.26041346556781675	0.012152535270289146	0.012669367230060064	0.07752479396563766
199	0.0	0.023397122503142898	0.5974437770638358	0.006481352144154211	0.00680262606509289	0.003128928621315826	0.2603156865484006	0.012152535270289146	0.013912557619779298	0.07636541416398938
200	0.0	0.02300600642547842	0.5968850398100294	0.006481352144154211	0.007515016063696047	0.003100991758625506	0.2612376030171812	0.012152535270289146	0.012934767425618103	0.07668668808492807
201	0.0	0.024360944265958934	0.5974577454951809	0.006481352144154211	0.00683056292778321	0.002919402151138427	0.2593798016482749	0.012152535270289146	0.013730968012292219	0.07668668808492807
202	0.0	0.024430786422684734	0.5976113982399777	0.006481352144154211	0.006900405084509009	0.003226707640731946	0.2585696326302556	0.012152535270289146	0.013465567816734181	0.07716161475066351
203	0.0	0.02468221818689761	0.5978069562788099	0.006481352144154211	0.00681659449643805	0.002919402151138427	0.2591004330213717	0.012152535270289146	0.014205894678027657	0.0758346137728733
204	0.0	0.02459840759882665	0.5972482190250035	0.006481352144154211	0.007068026260650929	0.002975275876519067	0.2585836010616008	0.012152535270289146	0.013800810169018018	0.07709177259393771
205	0.0	0.024277133677887974	0.597024724123481	0.006481352144154211	0.007263584299483168	0.002961307445173907	0.2596172649811426	0.012152535270289146	0.01371699958094706	0.07650509847744098
206	0.0	0.024249196815197653	0.5970107556921358	0.006481352144154211	0.007012152535270289	0.002947339013828747	0.2598407598826652	0.012152535270289146	0.012864925268892304	0.0774409833775667
207	0.0	0.024724123480933093	0.5971504400055874	0.006481352144154211	0.0068445313591283695	0.0030590864645900265	0.2579550216510686	0.012152535270289146	0.014289705266098617	0.07734320435815058
208	0.0	0.023816175443497695	0.5984075988266517	0.006481352144154211	0.006593099594915491	0.0030311496018997066	0.2597150440005587	0.012152535270289146	0.013046514876379383	0.07675653024165387
209	0.0	0.024877776225729852	0.5959910602039391	0.006481352144154211	0.00691437351585417	0.0027238441123061882	0.2601201285095684	0.012152535270289146	0.01366112585556642	0.07707780416259254
210	0.0	0.024151417795781532	0.597820924710155	0.006481352144154211	0.007291521162173488	0.003100991758625506	0.2586394747869814	0.012152535270289146	0.013814778600363179	0.07654700377147647
211	0.0	0.024263165246542814	0.5964939237323649	0.006481352144154211	0.007403268612934767	0.0030730548959351867	0.2594356753736555	0.012152535270289146	0.013996368207850258	0.07670065651627322
212	0.0	0.02535270289146529	0.5970107556921358	0.006481352144154211	0.00676072077105741	0.0033244866601480653	0.25822042184662664	0.012152535270289146	0.01340969409135354	0.07728733063276993
213	0.0	0.023592680541975136	0.5971085347115519	0.006481352144154211	0.006453415281463892	0.0030311496018997066	0.25985472831401035	0.012152535270289146	0.014261768403408297	0.07706383573124738
214	0.0	0.023662522698700936	0.5975974298086325	0.006481352144154211	0.007095963123341249	0.0030311496018997066	0.25905852772733623	0.012152535270289146	0.014610979187037295	0.07630954043860874
215	0.0	0.024640312892862132	0.5988406201983517	0.006481352144154211	0.006984215672579969	0.002765749406341668	0.2569353261628719	0.012152535270289146	0.014597010755692136	0.0766028774968571
216	0.0	0.023397122503142898	0.5993714205894678	0.006481352144154211	0.006607068026260651	0.0028355915630674674	0.2576058108674396	0.012152535270289146	0.014052241933230899	0.07749685710294733
217	0.0	0.02451459701075569	0.598072356474368	0.006481352144154211	0.006900405084509009	0.0029333705824835872	0.25865344321832656	0.012152535270289146	0.01374493644363738	0.07654700377147647
218	0.0	0.023592680541975136	0.6000279368626903	0.006481352144154211	0.006621036457605811	0.003045118033244867	0.2569632630255622	0.012152535270289146	0.014527168598966337	0.07658890906551194
219	0.0	0.023997765050984773	0.5984075988266517	0.006481352144154211	0.00676072077105741	0.0026959072496158683	0.2579131163570331	0.012152535270289146	0.013912557619779298	0.07767844671043442
220	0.0	0.024011733482329933	0.5988545886296969	0.006481352144154211	0.006942310378544489	0.002556222936164269	0.25799692694510407	0.012152535270289146	0.014066210364576058	0.07693811984914094
221	0.0	0.024249196815197653	0.5979745774549519	0.006481352144154211	0.00685849979047353	0.002765749406341668	0.2595893281184523	0.012152535270289146	0.01347953624807934	0.07644922475206034
222	0.0	0.024333007403268613	0.5985752200027937	0.006481352144154211	0.00681659449643805	0.0028216231317223076	0.2589188434138846	0.012152535270289146	0.013214136052521301	0.07668668808492807
223	0.0	0.023899986031568655	0.5995809470596452	0.006481352144154211	0.006956278809889649	0.0029054337197932673	0.25759184243609445	0.012152535270289146	0.01364715742422126	0.07678446710434418
224	0.0	0.023997765050984773	0.5986590305908647	0.006481352144154211	0.006956278809889649	0.0028076547003771475	0.25813661125855564	0.012152535270289146	0.012515714485263304	0.07829305768962146
225	0.0	0.023662522698700936	0.5991898309819808	0.006481352144154211	0.00666294175164129	0.003254644503422266	0.258080737533175	0.012152535270289146	0.01336778879731806	0.07714764631931834
226	0.0	0.024011733482329933	0.6000838105880709	0.006481352144154211	0.0068445313591283695	0.002961307445173907	0.25729850537784604	0.012152535270289146	0.013102388601760022	0.07706383573124738
227	0.0	0.02429110210923313	0.6001396843134515	0.006481352144154211	0.006648973320296131	0.0028495599944126275	0.257116915770359	0.012152535270289146	0.01350747311076966	0.0768124039670345
228	0.0	0.023704427992736414	0.6011873166643386	0.006481352144154211	0.006900405084509009	0.002947339013828747	0.2563207151836849	0.012152535270289146	0.013493504679424501	0.0768124039670345
229	0.0	0.023439027797178377	0.6011733482329934	0.006481352144154211	0.006565162732225171	0.0029333705824835872	0.25729850537784604	0.012152535270289146	0.013270009777901942	0.07668668808492807
230	0.0	0.02451459701075569	0.6004050845090096	0.006481352144154211	0.006383573124738092	0.0026679703869255484	0.2570051683195977	0.012152535270289146	0.013996368207850258	0.0763933510266797
231	0.0	0.023858080737533174	0.6004469898030451	0.006481352144154211	0.006690878614331611	0.002737812543651348	0.257466126553988	0.012152535270289146	0.013256041346556781	0.07691018298645062
232	0.0	0.024053638776365415	0.6001536527447967	0.006481352144154211	0.0067467523397122505	0.0027797178376868276	0.2575499371420589	0.012152535270289146	0.01339572566000838	0.07668668808492807
233	0.0	0.024249196815197653	0.5994971364715742	0.006481352144154211	0.0067467523397122505	0.002709875680961028	0.2576058108674396	0.012152535270289146	0.01375890487498254	0.07679843553568934
234	0.0	0.023872049168878334	0.5996368207850259	0.006481352144154211	0.007123899986031568	0.003184802346696466	0.25577594636122364	0.012152535270289146	0.01352144154211482	0.07825115239558597
235	0.0	0.02519905014666853	0.6012012850956837	0.006481352144154211	0.006621036457605811	0.002989244307864227	0.25592959910602037	0.012152535270289146	0.01339572566000838	0.07603017181170554
236	0.0	0.023830143874842856	0.6000558737253806	0.006481352144154211	0.006551194300880011	0.0025841597988545888	0.25654421008520745	0.012152535270289146	0.014303673697443777	0.07749685710294733
237	0.0	0.024109512501746054	0.6017041486241095	0.006481352144154211	0.006676910182986451	0.0025701913675094286	0.25552451459701075	0.012152535270289146	0.013996368207850258	0.07678446710434418
238	0.0	0.02444475485402989	0.6000279368626903	0.006481352144154211	0.006453415281463892	0.0026959072496158683	0.25664198910462355	0.012152535270289146	0.014261768403408297	0.07684034082972482
239	0.0	0.024109512501746054	0.5996647576477162	0.006481352144154211	0.006690878614331611	0.002961307445173907	0.2567257996926945	0.012152535270289146	0.013242072915211622	0.07797178376868277
240	0.0	0.024067607207710576	0.6003212739209387	0.006481352144154211	0.00680262606509289	0.0030730548959351867	0.2564883363598268	0.012152535270289146	0.01354937840480514	0.07706383573124738
241	0.0	0.021706942310378546	0.6095125017460539	0.006481352144154211	0.005489593518647856	0.0016203380360385528	0.2597569492945942	0.012152535270289146	0.009722028216231316	0.07355775946361223
242	0.0	0.021706942310378546	0.6099874284117893	0.006481352144154211	0.005489593518647856	0.001578432742003073	0.25964520184383294	0.012152535270289146	0.009666154490850678	0.07329235926805419
243	0.0	0.021679005447688224	0.6106998184103926	0.006481352144154211	0.005391814499231737	0.001550495879312753	0.2594077385109652	0.012152535270289146	0.009540438608744237	0.07309680122922196
244	0.0	0.021483447408855987	0.6107556921357732	0.006481352144154211	0.005335940773851097	0.0015365274479675933	0.2596871071378684	0.012152535270289146	0.009512501746053918	0.07305489593518648
245	0.0	0.021455510546165665	0.6107556921357732	0.006481352144154211	0.005349909205196257	0.001564464310657913	0.25982679145132004	0.012152535270289146	0.009428691157982958	0.07298505377846068
246	0.0	0.021441542114820505	0.6108953764492248	0.006481352144154211	0.005363877636541416	0.001550495879312753	0.259910602039391	0.012152535270289146	0.009358849001257158	0.07284536946500908
247	0.0	0.021539321134236625	0.6109791870372957	0.006481352144154211	0.005321972342505936	0.0015365274479675933	0.25992457047073614	0.012152535270289146	0.009289006844531359	0.07277552730828328
248	0.0	0.021525352702891465	0.6107975974298087	0.006481352144154211	0.005321972342505936	0.0015365274479675933	0.2600642547841877	0.012152535270289146	0.009330912138566839	0.07278949573962844
249	0.0	0.021553289565581786	0.6109931554686409	0.006481352144154211	0.005321972342505936	0.0015365274479675933	0.2598128230199749	0.012152535270289146	0.009289006844531359	0.07285933789635424
250	0.0	0.021525352702891465	0.6109512501746054	0.006481352144154211	0.005294035479815617	0.0015365274479675933	0.259910602039391	0.012152535270289146	0.0092750384131862	0.0728733063276994
251	0.0	0.021511384271546304	0.6110210923313312	0.006481352144154211	0.005294035479815617	0.0015365274479675933	0.2599385389020813	0.012152535270289146	0.009247101550495879	0.07281743260231877
252	0.0	0.021469478977510826	0.6113004609582344	0.006481352144154211	0.005294035479815617	0.0015365274479675933	0.25970107556921357	0.012152535270289146	0.00907948037435396	0.07298505377846068
253	0.0	0.021427573683475344	0.6112026819388182	0.006481352144154211	0.005280067048470457	0.001550495879312753	0.2598407598826652	0.012152535270289146	0.00907948037435396	0.07298505377846068
254	0.0	0.021427573683475344	0.6111049029194021	0.006481352144154211	0.005280067048470457	0.001550495879312753	0.25982679145132004	0.012152535270289146	0.00910741723704428	0.07306886436653164
255	0.0	0.021427573683475344	0.6110210923313312	0.006481352144154211	0.005280067048470457	0.001550495879312753	0.2598407598826652	0.012152535270289146	0.00916329096242492	0.07308283279787679
256	0.0	0.021483447408855987	0.6109931554686409	0.006481352144154211	0.005280067048470457	0.001550495879312753	0.2598686967453555	0.012152535270289146	0.00912138566838944	0.07306886436653164
257	0.0	0.021455510546165665	0.6109372817432602	0.006481352144154211	0.005280067048470457	0.001578432742003073	0.2598966336080458	0.012152535270289146	0.00909344880569912	0.07312473809191228
258	0.0	0.021455510546165665	0.6109512501746054	0.006481352144154211	0.005280067048470457	0.001578432742003073	0.25977091772593935	0.012152535270289146	0.00914932253107976	0.07318061181729292
259	0.0	0.021441542114820505	0.6110350607626763	0.006481352144154211	0.005280067048470457	0.001578432742003073	0.25964520184383294	0.012152535270289146	0.00914932253107976	0.07323648554267356
260	0.0	0.021469478977510826	0.6111328397820924	0.006481352144154211	0.005280067048470457	0.001578432742003073	0.2595334543930717	0.012152535270289146	0.00916329096242492	0.07320854867998323
261	0.0	0.021399636820785026	0.6111887135074731	0.006481352144154211	0.005280067048470457	0.001592401173348233	0.25954742282441684	0.012152535270289146	0.00909344880569912	0.07326442240536388
262	0.0	0.021413605252130187	0.6110629976253666	0.006481352144154211	0.005280067048470457	0.001592401173348233	0.25964520184383294	0.012152535270289146	0.00909344880569912	0.07327839083670903
263	0.0	0.021413605252130187	0.6111328397820924	0.006481352144154211	0.0052660986171252965	0.001592401173348233	0.2596312334124878	0.012152535270289146	0.0090655119430088	0.07326442240536388
264	0.0	0.021413605252130187	0.6111328397820924	0.006481352144154211	0.005252130185780137	0.001592401173348233	0.25967313870652325	0.012152535270289146	0.0090655119430088	0.07323648554267356
265	0.0	0.021357731526749545	0.6112026819388182	0.006481352144154211	0.005252130185780137	0.001592401173348233	0.25964520184383294	0.012152535270289146	0.00909344880569912	0.07322251711132839
266	0.0	0.021357731526749545	0.6113423662522699	0.006481352144154211	0.0052660986171252965	0.001578432742003073	0.25954742282441684	0.012152535270289146	0.00907948037435396	0.07319458024863808
267	0.0	0.021357731526749545	0.6115658611537924	0.006481352144154211	0.0052660986171252965	0.001578432742003073	0.2592540857661685	0.012152535270289146	0.00907948037435396	0.07326442240536388
268	0.0	0.021329794664059227	0.6116077664478279	0.006481352144154211	0.0052660986171252965	0.001578432742003073	0.2592820226288588	0.012152535270289146	0.00907948037435396	0.07322251711132839
269	0.0	0.021343763095404387	0.6115518927224473	0.006481352144154211	0.0052660986171252965	0.001578432742003073	0.25932392792289427	0.012152535270289146	0.00907948037435396	0.07322251711132839
270	0.0	0.021371699958094705	0.6115239558597569	0.006481352144154211	0.0052660986171252965	0.001564464310657913	0.2593798016482749	0.012152535270289146	0.00905154351166364	0.07320854867998323
271	0.0	0.021371699958094705	0.6114541137030312	0.006481352144154211	0.0052660986171252965	0.001564464310657913	0.2594496438050007	0.012152535270289146	0.00909344880569912	0.07316664338594776
272	0.0	0.021343763095404387	0.611440145271686	0.006481352144154211	0.0052660986171252965	0.001564464310657913	0.25946361223634584	0.012152535270289146	0.00912138566838944	0.07316664338594776
273	0.0	0.021343763095404387	0.6114122084089957	0.006481352144154211	0.005252130185780137	0.001564464310657913	0.25954742282441684	0.012152535270289146	0.00910741723704428	0.07313870652325744
274	0.0	0.021399636820785026	0.6113144293895796	0.006481352144154211	0.005252130185780137	0.001564464310657913	0.25951948596172647	0.012152535270289146	0.009135354099734599	0.07318061181729292
275	0.0	0.021399636820785026	0.6113842715463054	0.006481352144154211	0.005294035479815617	0.001564464310657913	0.25942170694231037	0.012152535270289146	0.009135354099734599	0.07316664338594776
276	0.0	0.021371699958094705	0.611440145271686	0.006481352144154211	0.005294035479815617	0.001564464310657913	0.25939377007962006	0.012152535270289146	0.00919122782511524	0.07311076966056712
277	0.0	0.021371699958094705	0.6113703031149602	0.006481352144154211	0.005294035479815617	0.001564464310657913	0.2595055175303813	0.012152535270289146	0.0092051962564604	0.07305489593518648
278	0.0	0.021469478977510826	0.6113703031149602	0.006481352144154211	0.005294035479815617	0.001564464310657913	0.25951948596172647	0.012152535270289146	0.00921916468780556	0.07292918005308004
279	0.0	0.021441542114820505	0.611356334683615	0.006481352144154211	0.0053080039111607765	0.001564464310657913	0.2595334543930717	0.012152535270289146	0.00919122782511524	0.07297108534711552
280	0.0	0.021469478977510826	0.6113144293895796	0.006481352144154211	0.0053080039111607765	0.001564464310657913	0.25957535968710715	0.012152535270289146	0.00919122782511524	0.0729431484844252
281	0.0	0.021469478977510826	0.611356334683615	0.006481352144154211	0.0053080039111607765	0.001564464310657913	0.25957535968710715	0.012152535270289146	0.00917725939377008	0.07291521162173488
282	0.0	0.021441542114820505	0.6113004609582344	0.006481352144154211	0.0053080039111607765	0.001578432742003073	0.2596172649811426	0.012152535270289146	0.00917725939377008	0.0729431484844252
283	0.0	0.021483447408855987	0.6112725240955441	0.006481352144154211	0.0053080039111607765	0.001592401173348233	0.259561391255762	0.012152535270289146	0.00914932253107976	0.07299902220980584
284	0.0	0.021427573683475344	0.6114261768403408	0.006481352144154211	0.005363877636541416	0.001592401173348233	0.2594496438050007	0.012152535270289146	0.00916329096242492	0.0729431484844252
285	0.0	0.021427573683475344	0.611356334683615	0.006481352144154211	0.005349909205196257	0.001592401173348233	0.25951948596172647	0.012152535270289146	0.009135354099734599	0.07298505377846068
286	0.0	0.021427573683475344	0.6112166503701635	0.006481352144154211	0.005349909205196257	0.001592401173348233	0.2596591702751781	0.012152535270289146	0.00912138566838944	0.07299902220980584
287	0.0	0.021427573683475344	0.6112725240955441	0.006481352144154211	0.005349909205196257	0.001592401173348233	0.2596312334124878	0.012152535270289146	0.009135354099734599	0.07295711691577036
288	0.0	0.021427573683475344	0.6113004609582344	0.006481352144154211	0.005349909205196257	0.001592401173348233	0.25960329654979747	0.012152535270289146	0.00912138566838944	0.07297108534711552
289	0.0	0.021455510546165665	0.611258555664199	0.006481352144154211	0.005377846067886576	0.001592401173348233	0.25960329654979747	0.012152535270289146	0.00912138566838944	0.07295711691577036
290	0.0	0.021455510546165665	0.6112864925268893	0.006481352144154211	0.005377846067886576	0.001592401173348233	0.25957535968710715	0.012152535270289146	0.00909344880569912	0.07298505377846068
291	0.0	0.021455510546165665	0.6112725240955441	0.006481352144154211	0.005377846067886576	0.001592401173348233	0.2596172649811426	0.012152535270289146	0.00909344880569912	0.07295711691577036
292	0.0	0.021455510546165665	0.6113703031149602	0.006481352144154211	0.005377846067886576	0.001592401173348233	0.2595055175303813	0.012152535270289146	0.00907948037435396	0.07298505377846068
293	0.0	0.021455510546165665	0.6113283978209247	0.006481352144154211	0.005377846067886576	0.001592401173348233	0.25954742282441684	0.012152535270289146	0.00907948037435396	0.07298505377846068
294	0.0	0.021455510546165665	0.611356334683615	0.006481352144154211	0.005377846067886576	0.001592401173348233	0.2595334543930717	0.012152535270289146	0.00910741723704428	0.0729431484844252
295	0.0	0.021455510546165665	0.6114541137030312	0.006481352144154211	0.005349909205196257	0.001592401173348233	0.2595055175303813	0.012152535270289146	0.00910741723704428	0.07290124319038972
296	0.0	0.021483447408855987	0.6113982399776505	0.006481352144154211	0.005349909205196257	0.001592401173348233	0.2595334543930717	0.012152535270289146	0.00912138566838944	0.07288727475904457
297	0.0	0.021455510546165665	0.6113283978209247	0.006481352144154211	0.005349909205196257	0.001592401173348233	0.2595893281184523	0.012152535270289146	0.00912138566838944	0.07292918005308004
298	0.0	0.021427573683475344	0.611258555664199	0.006481352144154211	0.005321972342505936	0.001578432742003073	0.2597569492945942	0.012152535270289146	0.00914932253107976	0.0728733063276994
299	0.0	0.021371699958094705	0.6112306188015086	0.006481352144154211	0.005321972342505936	0.001578432742003073	0.2597569492945942	0.012152535270289146	0.00914932253107976	0.07295711691577036
300	0.0	0.021371699958094705	0.6112306188015086	0.006481352144154211	0.005321972342505936	0.001578432742003073	0.2597150440005587	0.012152535270289146	0.00914932253107976	0.07299902220980584
